,Customer_ID,Gender,Age,Married, Dependents,City,Zip_Code,Referrals,Tenure,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium Tech Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
6622,9411-TPQQV,Female,31,No,0,Santa Barbara,93109,0,40,Offer B,No,0,No,Yes,DSL,28,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54,2236,11,40,0,2264,Stayed,Not Applicable,Not Applicable
6623,9412-ARGBX,Female,47,No,0,Downey,90241,0,48,None,Yes,29,No,Yes,Fiber Optic,29,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,95,4627,0,0,1417,6045,Churned,Competitor,Competitor made better offer
6624,9412-GHEEC,Male,55,No,0,Murrieta,92563,0,40,None,Yes,35,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104,4131,0,0,1423,5555,Churned,Competitor,Competitor had better devices
6625,9415-DPEWS,Female,47,No,0,Carmichael,95608,0,18,None,Yes,12,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88,1639,0,0,228,1867,Churned,Competitor,Competitor offered more data
6626,9415-TPKRV,Female,62,Yes,3,Dos Rios,95429,1,8,Offer E,Yes,12,Yes,Yes,DSL,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55,446,0,0,99,546,Stayed,Not Applicable,Not Applicable
6627,9415-ZNBSX,Female,30,Yes,1,Cool,95614,3,70,None,Yes,33,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,6293,0,0,2326,8620,Stayed,Not Applicable,Not Applicable
6628,9418-RUKPH,Female,26,Yes,3,Newark,94560,7,38,Offer C,Yes,49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19,756,0,0,1896,2652,Stayed,Not Applicable,Not Applicable
6629,9419-IPPBE,Female,21,Yes,3,Solana Beach,92075,4,51,Offer B,Yes,19,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90,4554,0,0,1014,5569,Stayed,Not Applicable,Not Applicable
6630,9420-LOJKX,Female,34,No,1,Los Angeles,90061,0,15,None,Yes,3,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99,1426,0,0,59,1485,Churned,Competitor,Competitor offered more data
6631,9424-CMPOG,Male,53,Yes,3,Bakersfield,93307,9,9,Offer E,Yes,2,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19,197,0,0,24,221,Stayed,Not Applicable,Not Applicable
6632,9426-SXNHE,Female,23,No,0,Orleans,95556,0,2,None,Yes,4,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18,53,0,0,9,62,Joined,Not Applicable,Not Applicable
6633,9430-FRQOC,Female,33,No,0,San Diego,92117,0,4,None,Yes,32,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,87,341,0,0,129,471,Churned,Competitor,Competitor made better offer
6634,9430-NKQLY,Male,49,Yes,2,Arcadia,91006,7,72,Offer A,Yes,27,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25,1790,46,0,2010,3754,Stayed,Not Applicable,Not Applicable
6635,9432-RUVSL,Female,43,No,0,Kirkwood,95646,0,48,Offer B,Yes,19,No,Yes,Fiber Optic,21,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102,4904,0,0,913,5818,Stayed,Not Applicable,Not Applicable
6636,9432-VOFYX,Male,26,No,0,Delano,93215,0,17,Offer D,Yes,35,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70,1207,0,0,609,1816,Stayed,Not Applicable,Not Applicable
6637,9435-JMLSX,Male,39,Yes,0,Monte Rio,95462,7,71,Offer A,Yes,5,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86,6045,0,0,391,6437,Stayed,Not Applicable,Not Applicable
6638,9436-ZBZCT,Male,40,No,0,Inglewood,90303,0,14,Offer D,Yes,28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89,1178,0,0,401,1579,Churned,Attitude,Attitude of support person
6639,9441-QHEVC,Male,61,No,0,San Diego,92139,0,1,None,Yes,44,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,19,0,0,44,63,Joined,Not Applicable,Not Applicable
6640,9442-JTWDL,Female,52,No,0,Heber,92249,0,11,None,Yes,26,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,237,0,0,295,533,Stayed,Not Applicable,Not Applicable
6641,9443-JUBUO,Male,24,Yes,3,Hoopa,95546,9,72,Offer A,No,0,No,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,65,4478,0,80,0,4558,Stayed,Not Applicable,Not Applicable
6642,9444-JTXHZ,Male,53,Yes,0,Tulare,93274,1,1,None,Yes,35,No,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76,76,0,50,35,161,Churned,Other,Don't know
6643,9445-SZLCH,Female,39,Yes,0,Santa Clara,95050,3,36,None,Yes,24,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97,3457,4,0,882,4335,Churned,Dissatisfaction,Limited range of services
6644,9445-ZUEQE,Male,33,Yes,1,Buena Park,90621,1,27,Offer C,Yes,48,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85,2151,0,30,1300,3482,Stayed,Not Applicable,Not Applicable
6645,9447-YPTBX,Female,30,Yes,0,Alhambra,91801,1,50,None,Yes,28,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,943,0,0,1405,2348,Stayed,Not Applicable,Not Applicable
6646,9448-REEVD,Male,21,Yes,0,Concord,94520,1,1,None,Yes,32,No,Yes,DSL,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44,44,0,0,32,76,Churned,Other,Don't know
6647,9450-TRJUU,Male,52,No,0,Bakersfield,93306,0,35,None,Yes,41,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83,2848,18,0,1442,4271,Stayed,Not Applicable,Not Applicable
6648,9451-LPGOO,Male,22,No,0,Fallbrook,92028,0,7,Offer E,Yes,30,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86,620,0,0,214,834,Churned,Competitor,Competitor made better offer
6649,9451-WLYRI,Female,50,Yes,0,Ranchita,92066,5,53,Offer B,Yes,46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,990,0,0,2450,3441,Stayed,Not Applicable,Not Applicable
6650,9453-PATOS,Female,24,Yes,0,Gualala,95445,7,72,Offer A,Yes,20,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85,6155,0,0,1478,7634,Stayed,Not Applicable,Not Applicable
6651,9462-MJUAW,Male,60,No,0,Berkeley,94708,0,4,None,Yes,30,Yes,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50,206,0,0,121,328,Churned,Competitor,Competitor had better devices
6652,9465-RWMXL,Male,62,Yes,0,San Diego,92126,1,32,Offer C,Yes,22,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78,2447,0,0,722,3170,Churned,Competitor,Competitor made better offer
6653,9467-ROOLM,Female,50,No,0,Gridley,95948,0,25,Offer C,Yes,30,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19,461,0,0,757,1218,Stayed,Not Applicable,Not Applicable
6654,9469-WEJBT,Male,56,Yes,0,Carnelian Bay,96140,4,37,None,Yes,6,No,Yes,Fiber Optic,22,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90,3419,0,150,258,3827,Stayed,Not Applicable,Not Applicable
6655,9470-RTWDV,Male,51,Yes,3,Tustin,92782,2,26,Offer C,Yes,36,Yes,Yes,DSL,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82,2083,42,0,954,2995,Stayed,Not Applicable,Not Applicable
6656,9470-XCCEM,Male,41,Yes,3,Torrance,90504,4,35,None,Yes,48,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89,3161,0,40,1682,4884,Stayed,Not Applicable,Not Applicable
6657,9470-YFUYI,Male,69,Yes,0,Redway,95560,10,71,None,Yes,11,No,Yes,DSL,24,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,71,5012,0,0,805,5817,Stayed,Not Applicable,Not Applicable
6658,9473-CBZOP,Female,35,No,0,Avila Beach,93424,0,28,None,Yes,33,Yes,Yes,Cable,7,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,59,1654,0,0,925,2579,Stayed,Not Applicable,Not Applicable
6659,9474-PHLYD,Female,25,No,0,Sherman Oaks,91423,0,15,Offer D,Yes,36,No,Yes,DSL,48,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59,892,0,0,545,1437,Churned,Dissatisfaction,Network reliability
6660,9475-NNDGC,Male,50,Yes,0,Etna,96027,8,71,None,Yes,27,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113,7953,0,0,1928,9881,Stayed,Not Applicable,Not Applicable
6661,9477-LGWQI,Male,28,Yes,0,Darwin,93522,10,70,Offer A,Yes,24,No,Yes,DSL,46,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80,5600,0,0,1685,7285,Stayed,Not Applicable,Not Applicable
6662,9479-HYNYL,Female,48,Yes,0,La Jolla,92037,8,71,None,Yes,43,No,Yes,Cable,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80,5705,0,0,3096,8801,Stayed,Not Applicable,Not Applicable
6663,9480-BQJEI,Male,35,No,0,Sacramento,95837,0,62,None,Yes,24,Yes,Yes,Fiber Optic,16,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92,5731,0,0,1509,7241,Stayed,Not Applicable,Not Applicable
6664,9481-IEBZY,Male,69,Yes,0,Nuevo,92567,6,72,Offer A,Yes,30,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,112,8061,0,20,2181,10263,Stayed,Not Applicable,Not Applicable
6665,9481-SFCQY,Female,44,No,1,Bass Lake,93604,0,14,Offer D,Yes,44,No,Yes,DSL,24,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59,824,0,0,617,1442,Stayed,Not Applicable,Not Applicable
6666,9481-WHGWY,Female,35,Yes,3,Pleasanton,94588,9,70,Offer A,Yes,39,No,Yes,DSL,53,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,75,5437,0,0,2767,8204,Stayed,Not Applicable,Not Applicable
6667,9483-GCPWE,Male,60,No,3,Earp,92242,0,9,None,Yes,27,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,190,0,0,246,436,Stayed,Not Applicable,Not Applicable
6668,9488-FVZCC,Female,35,Yes,1,Rialto,92376,5,72,Offer A,Yes,32,Yes,Yes,DSL,14,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79,5661,0,0,2346,8008,Stayed,Not Applicable,Not Applicable
6669,9488-FYQAU,Female,64,Yes,0,Artesia,90701,8,63,None,Yes,10,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109,6841,0,0,672,7513,Stayed,Not Applicable,Not Applicable
6670,9488-HGMJH,Female,78,No,0,Indian Wells,92210,0,1,Offer E,Yes,24,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71,71,0,20,24,115,Churned,Competitor,Competitor made better offer
6671,9489-DEDVP,Female,52,Yes,0,Los Angeles,90044,8,70,None,Yes,29,Yes,Yes,DSL,23,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,69,4872,0,80,2056,7008,Stayed,Not Applicable,Not Applicable
6672,9489-JMTTN,Female,41,Yes,1,Hickman,95323,1,72,Offer A,Yes,15,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89,6595,0,0,1121,7717,Stayed,Not Applicable,Not Applicable
6673,9489-UTFKA,Male,76,Yes,0,Travis Afb,94535,9,8,Offer E,Yes,22,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60,551,16,0,179,714,Stayed,Not Applicable,Not Applicable
6674,9490-DFPMD,Female,79,No,0,San Diego,92130,0,42,None,Yes,9,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,3541,0,0,400,3941,Churned,Competitor,Competitor made better offer
6675,9492-TOKRI,Female,55,No,0,Dinuba,93618,0,18,None,Yes,13,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90,1527,0,0,245,1773,Churned,Competitor,Competitor had better devices
6676,9494-BDNNC,Male,36,Yes,0,Los Angeles,90025,1,66,None,Yes,25,Yes,Yes,Fiber Optic,24,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95,6273,0,0,1704,7978,Stayed,Not Applicable,Not Applicable
6677,9494-MRNYX,Male,22,No,0,Meadow Valley,95956,0,10,None,Yes,17,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75,786,0,0,179,966,Stayed,Not Applicable,Not Applicable
6678,9495-REDIY,Male,56,No,2,Calexico,92231,0,25,None,No,0,No,Yes,DSL,18,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,40,970,0,0,0,970,Stayed,Not Applicable,Not Applicable
6679,9495-SKLKD,Male,54,Yes,2,Marysville,95901,1,45,None,Yes,22,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,4456,0,0,1003,5460,Stayed,Not Applicable,Not Applicable
6680,9496-IVVRP,Female,42,Yes,3,Lake Elsinore,92532,8,11,None,Yes,44,No,Yes,DSL,57,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51,581,0,60,493,1134,Stayed,Not Applicable,Not Applicable
6681,9497-QCMMS,Male,73,No,0,San Diego,92117,0,1,Offer E,Yes,30,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93,93,0,0,30,123,Churned,Competitor,Competitor made better offer
6682,9498-FIMXL,Female,31,No,0,Oceanside,92054,0,8,Offer E,Yes,31,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19,161,0,0,248,410,Stayed,Not Applicable,Not Applicable
6683,9499-XPZXM,Female,45,Yes,0,Burnt Ranch,95527,7,72,None,Yes,15,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64,4804,0,0,1096,5901,Stayed,Not Applicable,Not Applicable
6684,9500-IWPXQ,Female,52,Yes,2,West Sacramento,95691,3,61,Offer B,Yes,40,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79,4820,0,0,2469,7289,Stayed,Not Applicable,Not Applicable
6685,9500-LTVBP,Female,63,No,0,Rancho Palos Verdes,90275,0,35,Offer C,Yes,13,Yes,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80,2835,0,0,459,3295,Stayed,Not Applicable,Not Applicable
6686,9500-WBGRP,Male,19,No,0,Danville,94526,0,69,Offer A,Yes,42,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19,1268,0,0,2931,4200,Stayed,Not Applicable,Not Applicable
6687,9501-UKKNL,Male,43,No,0,Diamond Bar,91765,0,59,None,No,0,No,Yes,DSL,7,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51,3005,0,0,0,3005,Stayed,Not Applicable,Not Applicable
6688,9503-XJUME,Male,23,No,2,Bolinas,94924,0,52,None,Yes,22,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,928,0,0,1177,2106,Stayed,Not Applicable,Not Applicable
6689,9504-DSHWM,Male,53,No,0,Litchfield,96117,0,20,None,Yes,33,Yes,Yes,DSL,17,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59,1191,0,130,662,1984,Stayed,Not Applicable,Not Applicable
6690,9504-YAZWB,Female,28,No,0,Mountain Center,92561,0,53,None,Yes,28,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1048,0,0,1508,2556,Stayed,Not Applicable,Not Applicable
6691,9505-SQFSW,Female,59,Yes,3,Tehachapi,93561,6,3,Offer E,No,0,No,Yes,Cable,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,40,92,0,0,0,92,Joined,Not Applicable,Not Applicable
6692,9506-UXUSK,Male,53,No,0,San Jose,95116,0,13,Offer D,Yes,39,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70,931,0,150,509,1590,Stayed,Not Applicable,Not Applicable
6693,9507-EXLTT,Female,30,Yes,0,Seaside,93955,2,1,Offer E,Yes,23,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,79,0,0,23,102,Churned,Attitude,Attitude of support person
6694,9507-HSMMZ,Male,48,No,0,Thousand Oaks,91362,0,54,Offer B,Yes,27,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1149,0,0,1474,2623,Stayed,Not Applicable,Not Applicable
6695,9508-ILZDG,Female,79,No,0,Dillon Beach,94929,0,34,None,Yes,14,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96,3190,0,0,483,3674,Stayed,Not Applicable,Not Applicable
6696,9509-MPYOD,Female,34,No,0,Newcastle,95658,0,35,Offer C,Yes,35,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,700,0,0,1242,1942,Stayed,Not Applicable,Not Applicable
6697,9512-PHSMG,Female,27,Yes,0,Merced,95340,2,10,None,Yes,10,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20,252,0,0,104,356,Stayed,Not Applicable,Not Applicable
6698,9512-UIBFX,Male,52,Yes,0,West Covina,91791,6,18,None,Yes,1,No,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95,1779,10,0,27,1796,Churned,Other,Don't know
6699,9513-DXHDA,Male,58,No,0,Auburn,95603,0,27,None,Yes,49,No,Yes,DSL,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81,2212,0,0,1329,3542,Stayed,Not Applicable,Not Applicable
6700,9514-JDSKI,Male,77,Yes,0,El Monte,91732,1,1,Offer E,No,0,No,Yes,DSL,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40,40,0,0,0,40,Churned,Dissatisfaction,Limited range of services
6701,9518-IMLHK,Male,48,No,0,Sacramento,95820,0,31,None,Yes,41,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72,2156,0,0,1278,3434,Stayed,Not Applicable,Not Applicable
6702,9518-RWHZL,Female,39,No,0,Penryn,95663,0,64,None,Yes,28,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100,6254,0,0,1800,8054,Churned,Competitor,Competitor had better devices
6703,9518-XXBXE,Male,80,Yes,0,Patterson,95363,7,10,None,Yes,25,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75,720,0,0,251,971,Stayed,Not Applicable,Not Applicable
6704,9522-BNTHX,Female,72,No,0,Caliente,93518,0,34,None,No,0,No,Yes,DSL,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56,1765,0,0,0,1765,Stayed,Not Applicable,Not Applicable
6705,9522-ZSINC,Male,34,No,0,Santa Rosa,95409,0,13,Offer D,Yes,7,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,253,0,0,95,349,Stayed,Not Applicable,Not Applicable
6706,9524-EGPJC,Female,33,No,0,Walnut Creek,94595,0,18,None,Yes,34,Yes,Yes,Fiber Optic,19,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90,1612,48,0,615,2180,Churned,Competitor,Competitor offered higher download speeds
6707,9526-BIHHD,Male,30,No,0,San Jose,95127,0,1,Offer E,No,0,No,Yes,Cable,69,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29,29,0,0,0,29,Churned,Dissatisfaction,Product dissatisfaction
6708,9526-JAWYF,Male,49,No,0,San Diego,92126,0,26,Offer C,Yes,6,No,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89,2335,0,0,162,2497,Churned,Competitor,Competitor made better offer
6709,9529-OFXHY,Male,20,No,0,Elk Creek,95939,0,15,None,Yes,13,Yes,Yes,Fiber Optic,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87,1242,0,0,207,1449,Stayed,Not Applicable,Not Applicable
6710,9530-EHPOH,Male,60,No,0,San Diego,92109,0,11,Offer D,Yes,15,Yes,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53,608,0,0,165,773,Churned,Competitor,Competitor made better offer
6711,9530-GRMJG,Male,63,Yes,3,Whittier,90601,4,70,None,Yes,38,Yes,Yes,DSL,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84,5979,0,0,2718,8697,Stayed,Not Applicable,Not Applicable
6712,9531-NSBMR,Female,44,No,0,Mendocino,95460,0,36,None,Yes,49,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,679,0,0,1794,2474,Stayed,Not Applicable,Not Applicable
6713,9534-NSXEM,Male,28,No,0,Watsonville,95076,0,26,Offer C,Yes,31,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20,595,0,0,819,1415,Stayed,Not Applicable,Not Applicable
6714,9537-JALFH,Male,49,Yes,2,Imperial,92251,10,69,Offer A,Yes,28,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19,1356,0,0,1945,3301,Stayed,Not Applicable,Not Applicable
6715,9537-VHDTA,Female,42,No,3,Corona,92879,0,1,None,Yes,2,No,Yes,Cable,26,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51,51,0,0,2,54,Joined,Not Applicable,Not Applicable
6716,9540-JYROE,Male,30,No,0,Bonita,91902,0,8,None,Yes,13,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70,551,0,10,104,665,Churned,Competitor,Competitor offered higher download speeds
6717,9541-PWTWO,Female,32,No,0,Willow Creek,95573,0,52,Offer B,Yes,38,Yes,Yes,DSL,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80,4233,0,0,2012,6246,Stayed,Not Applicable,Not Applicable
6718,9541-ZPSEA,Male,25,Yes,3,San Andreas,95249,8,68,Offer A,Yes,24,No,Yes,Fiber Optic,41,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,80,5375,0,0,1637,7012,Stayed,Not Applicable,Not Applicable
6719,9544-PYPSJ,Female,67,Yes,2,El Cajon,92020,1,62,None,Yes,45,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,96,6019,0,150,2837,9006,Stayed,Not Applicable,Not Applicable
6720,9546-CQJSU,Female,50,No,0,Soda Springs,95728,0,2,None,Yes,39,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91,193,0,0,79,272,Churned,Competitor,Competitor had better devices
6721,9546-KDTRB,Female,62,No,0,Pasadena,91106,0,19,None,Yes,11,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24,465,1,0,225,689,Stayed,Not Applicable,Not Applicable
6722,9547-ITEFG,Male,32,Yes,3,San Diego,92105,8,9,Offer E,Yes,23,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102,897,0,0,210,1108,Stayed,Not Applicable,Not Applicable
6723,9548-LERKT,Male,32,Yes,0,Willows,95988,4,24,None,Yes,27,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19,483,16,0,657,1123,Stayed,Not Applicable,Not Applicable
6724,9548-LIGTA,Male,26,Yes,0,Tustin,92780,2,61,None,Yes,20,No,Yes,Cable,51,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,81,4747,0,0,1240,5988,Stayed,Not Applicable,Not Applicable
6725,9548-ZMVTX,Male,31,Yes,3,Visalia,93292,7,72,Offer A,Yes,8,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,90,6565,0,0,612,7178,Stayed,Not Applicable,Not Applicable
6726,9552-TGUZV,Male,57,Yes,0,Upland,91784,8,8,Offer E,Yes,20,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75,658,0,0,165,823,Stayed,Not Applicable,Not Applicable
